rank,accountid,rating
815,DJWCB,10221
816,Teevor,10219
817,AvisRara74,10218
818,Alexander,10216
819,Murushierago,10216
820,TheRedBaron,10214
821,AOEDuang,10212
822,Exzovio,10211
823,kurosjack,10209
824,Moray,10205
825,HuyaZiluo,10202
826,regons,10202
827,Леший,10201
828,OneManShow,10201
829,Chaotic,10200
830,缘起性空,10199
831,catlamity,10197
832,HarryPottrip,10197
833,Rovarrs,10195
834,shikouri,10194
835,ChessMan,10192
836,SkyLon,10191
837,macanga,10186
838,ShangHaiANiu,10184
839,JosefSnow,10184
840,小小布丁,10182
841,LordRadamel,10182
842,Hartwin,10181
843,TjockaLinnea,10180
844,BroncoKDD,10179
845,seb59,10179
846,欧耶,10178
847,Unoveran,10178
848,PopnoBelka,10178
849,Psychomanus,10177
850,Tanerman,10176
851,行止复叹,10175
852,SGLin,10175
853,Nightrain,10174
854,Desper,10174
855,leatherbag,10168
856,chenfu,10168
857,SilentKarta,10168
858,persh,10167
859,РезвыйМишка,10166
860,HaapaE,10165
861,WellMax,10165
862,vladhs,10164
863,Serko,10163
864,felicia,10162
865,摩诃迦叶阿诺陀,10160
866,Mrga,10159
867,火流星,10158
868,zingz,10154
869,Strateg,10154
870,simp,10154
871,MisterBin,10153
872,Hisoka,10152
873,cccccc,10151
874,AM313,10149
875,Schmockmog,10148
876,Lingsha,10147
877,SkrO,10147
878,Luends,10146
879,jUNO,10146
880,Chyva4ok,10145
881,GNOME,10145
882,kuburga,10141
883,jackcheng,10138
884,TrickyHunter,10138
885,tale90,10137
886,zwzwzw920,10136
887,Xarelth,10136
888,arnau,10135
889,Varlord,10134
890,ariemasta,10133
891,veryfatcat,10132
892,饿了吃我,10130
893,Starlord,10129
894,HighLlama,10129
895,Locoveja,10127
896,Ant1p27,10127
897,Athep,10126
898,Kaihen,10126
899,MoosePie,10124
900,独孤飘逸,10123
901,Porpos,10122
902,TortueAgile,10120
903,MrChicken,10117
904,barbarian,10117
905,Thiazzi,10117
906,marduk,10116
907,BigCongre,10114
908,pinkpants,10114
909,con4used,10114
910,zabotlivo,10113
911,ScallionDuck,10111
912,SilentSword,10111
913,Dizannor,10110
914,Quatih,10110
915,beaker,10109
916,Fanatos,10108
917,Snifferoo,10108
918,LordKéké,10107
919,injouable,10107
920,FireStorm,10107
921,Zeldrim,10105
922,Grim,10103
923,faaulk,10103
924,GuteNachtCN,10102
925,Gnauen,10102
926,iRuo,10101
927,KingOfDiablo,10101
928,kev,10100
929,feng,10099
930,VasanOne,10099
931,prowinator,10099
932,Frantoi,10097
933,Sosiskakonya,10097
934,DasBrot,10097
935,FinalSpace,10096
936,Seraiya,10096
937,FlyerFly,10095
938,RDB,10095
939,SeeMeRollin,10092
940,pijaneporo,10092
941,Lucaaaa,10091
942,Voxdan21,10091
943,Jinx,10091
944,mortyvold2,10090
945,Zagus,10088
946,Rwathur,10087
947,MaxP,10086
948,Mathi,10086
949,Tutuut,10084
950,Str33T,10084
951,Anye,10083
952,tRUeSkeptic,10081
953,Arest,10081
954,SQuikki,10080
955,Hurlorage,10080
956,DIVION,10080
957,TheProblem,10080
958,Voody,10079
959,Finoacasa,10079
960,Maffin,10078
961,fribbeldip,10077
962,今年不吃土,10076
963,鲍勃我曰你女马,10076
964,BlackGarden,10076
965,Drozd,10075
966,geek,10072
967,aSpiritGain,10072
968,Elacour,10071
969,RoberHS,10070
970,Chab,10070
971,Moein,10069
972,冷布衣,10066
973,Bananafish,10064
974,Sockan,10064
975,Manni,10064
976,SRD,10063
977,ICanFan,10063
978,НаКакомЯзыке,10062
979,Trisslott,10062
980,Tuyop,10061
981,Ferra,10060
982,FinalWar,10059
983,UCHIHAFNG,10059
984,Bahdech,10059
985,Sinthoras,10059
986,Bixente,10059
987,Vitalya,10059
988,Pock,10058
989,Hedgehog,10058
990,n14,10057
991,Veeko,10057
992,Hameleonn,10056
993,Zazink,10056
994,blaucoco2401,10055
995,vince,10054
996,paminator,10052
997,SnipingBudi,10049
998,corti,10049
999,chrono,10048
1000,Gotololz,10048
1001,mrrichv50,10047
1002,Pepeg,10047
1003,Popoff,10047
1004,玖玖玲,10047
1005,heike,10046
1006,烟雨柳岸边,10046
1007,Kylo,10044
1008,Star,10043
1009,Nundin,10043
1010,Urre,10043
1011,Leoric,10043
1012,doha,10042
1013,Quartz,10041
1014,MrBlack,10040
1015,Lilshuan,10039
1016,GGboy,10038
1017,Jerem,10038
1018,Fortbru,10037
1019,CNGOD,10036
1020,FireTiger,10036
1021,暴打呆呆兽,10035
1022,Shakal,10035
1023,RandomH,10035
1024,fred1982,10034
1025,Zawak,10032
1026,Moshi,10032
1027,MuDuck,10032
1028,Maguire,10031
1029,Zealot,10031
1030,Leettori,10030
1031,shhshsaa,10029
1032,Synapse,10029
1033,hkhl,10028
1034,Alacrity,10027
1035,Priest,10027
1036,Yeobo,10027
1037,Didil,10025
1038,KHAYYAM,10025
1039,katu666,10024
1040,Perplexor,10024
1041,Songu,10024
1042,xwoqq,10024
1043,Casimir,10023
1044,YungRauschi,10023
1045,Allenli,10022
1046,GregPlitt,10022
1047,Taciturnitas,10022
1048,Ryan,10021
1049,СметанаШорты,10021
1050,Neprom,10021
1051,illichoid,10020
1052,sinnermaster,10020
1053,flypig,10019
1054,ДайтеЖмурика,10019
1055,Mathematics,10019
1056,РоботНиндзя,10018
1057,Storm,10017
1058,Yeroma,10017
1059,Rachakos,10017
1060,Malakadiez,10017
1061,VanitySmurf,10016
1062,哔哩哔哩丶暗影,10015
1063,Slyp,10015
1064,Berry,10014
1065,TwistZone,10014
1066,Ricardo,10013
1067,Alex,10012
1068,Disi,10012
1069,Danila,10012
1070,Vermish,10011
1071,DgiN26,10011
1072,Fyyxmy,10010
1073,Pepeg,10009
1074,ExileVilify,10009
1075,lofof,10008
1076,Privaron,10008
1077,Tinymon,10008
1078,Theogritzi,10008
1079,家住上海汤臣一品,10007
1080,Asianfoodwtf,10007
1081,Sebinho,10007
1082,xumuk73,10007
1083,Tormento,10006
1084,Саня,10005
1085,Fasbii,10005
1086,Ploppy,10005
1087,Anub1s,10005
1088,TnitroT,10005
1089,zéloss,10004
1090,Strike,10004
1091,Sh1butani,10004
1092,Koening,10003
1093,blegh,10003
1094,GiveMeHogger,10002
1095,MightyCarrot,10002
1096,BAT00,10001
1097,oooDDXooo,10000
1098,Cherry,10000
1099,Xixo,10000
1100,nicxxx,9998
1101,GhostDragon,9998
1102,Hat,9996
1103,Mrnice,9989
1104,Smartfrog,9987
1105,Crapule,9987
1106,xdmenXD,9987
1107,butterfly,9984
1108,Romarm,9984
1109,Vladon,9983
1110,rominer,9983
1111,Morkovnyujon,9980
1112,Eros,9978
1113,CrouchDragon,9977
1114,Scranman,9975
1115,NOAN6EL,9975
1116,Tuttek,9973
1117,高挑的摩卡色老鷹,9971
1118,AssoDiBrisca,9970
1119,Unared,9970
1120,RudolfoHS,9969
1121,Mamml,9968
1122,lucas,9966
1123,Fenrirus,9965
1124,maleekith,9964
1125,LonelyGod,9961
1126,Doums,9960
1127,DonSatiano,9959
1128,жесткокончил,9958
1129,Pullero,9957
1130,Shala,9955
1131,Amroth,9955
1132,Fourmizzz0,9954
1133,SpaceRacer,9952
1134,IceFrozen,9951
1135,Denisa,9950
1136,Ruckus,9950
1137,LengFeng,9949
1138,IZY,9949
1139,Joaking,9947
1140,ZloyIndy,9946
1141,funkyhead,9946
1142,Android,9946
1143,Höcker,9942
1144,BloodyCamper,9939
1145,史詩的薄荷色坦克,9938
1146,djodiableman,9938
1147,gutabu,9937
1148,fixing,9936
1149,iFrame,9936
1150,ShadowSlayer,9936
1151,stone,9935
1152,Azuki1024,9935
1153,Oni,9934
1154,Oskuga,9933
1155,ckx,9932
1156,anto00x,9929
1157,熱情的萊姆色麋鹿,9925
1158,Tay,9925
1159,KapraweOczko,9925
1160,QwillBeast,9925
1161,Coconyx,9925
1162,traceb,9924
1163,Derong,9922
1164,Popeye,9921
1165,Bobkiller,9920
1166,mika1209,9920
1167,pongxw,9919
1168,LekkerBartje,9919
1169,MLGB,9918
1170,Iggy,9917
1171,redyok,9917
1172,Prodosbabe,9917
1173,blacksquad,9913
1174,Antoweed,9913
1175,СынСобаки,9912
1176,Fiara,9911
1177,qiushao,9908
1178,Kuntvagn,9908
1179,Incar,9908
1180,gungun,9906
1181,RottingSins,9904
1182,KOSHA,9902
1183,OmegaSlayer,9902
1184,DenMuchel,9902
1185,SomeGreen,9901
1186,incic,9901
1187,Rasteej,9900
1188,AloeKoala,9899
1189,YuNicorn,9899
1190,izumrud,9898
1191,Jdarc,9898
1192,Crackshenko,9896
1193,Rafa94,9896
1194,DDK,9896
1195,Gann,9895
1196,Mescalito,9894
1197,ipipip34,9893
1198,Danihoodz,9892
1199,Sllker,9892
1200,kratosdigga,9890
1201,Fjalar,9890
1202,TSESuzune,9888
1203,h00dini,9887
1204,Staubsauger,9886
1205,Linnbaba,9883
1206,ByJIbgo3ep,9881
1207,KromKaya,9878
1208,Eminem,9876
1209,Animosus,9875
1210,Sleepybill,9874
1211,Hyperball,9874
1212,icecube19,9874
1213,Yakou,9872
1214,Bruno25999,9872
1215,Thoot,9871
1216,Serius,9871
1217,Jeja,9871
1218,goodgame,9870
1219,JerryLuoNi,9870
1220,chhhh,9870
1221,HELLOxNASTY,9870
1222,dogob,9868
1223,Rizzopazzo,9865
1224,Hotbunny,9864
1225,Bastox,9862
1226,moop,9862
1227,紫色年轮,9859
1228,NOOBGUY,9859
1229,Tiranna,9858
1230,Ragdoll,9857
1231,Smoker,9856
1232,Berserk,9856
1233,ViktorKyuzel,9855
1234,EvilMan,9854
1235,l3g,9854
1236,AzzGoblin,9852
1237,xPaBlO,9850
1238,Royboytje,9847
1239,Roarshack,9845
1240,Diousse,9844
1241,OTTO,9843
1242,ДобрыйЭэх,9841
1243,daliguaguaus,9839
1244,shuimo,9839
1245,Ginopinox,9839
1246,Skiedam,9839
1247,Doud78,9838
1248,Ajuna,9837
